2282	578
538	579
3108	580
249	581
1732	582
493	583
555	584
2600	585
2116	586
2139	587
1029	588
3397	589
1285	590
69	591
3253	592
101	593
1257	594
1884	595
2746	596
3174	597
2622	598
714	599
1921	600
3265	601
2951	602
1095	603
2723	604
3006	605
671	606
1298	607
3091	608
1217	609
3396	610
2294	611
1729	612
2329	613
3751	614
1449	615
1277	616
1845	617
2208	618
945	619
931	620
1059	621
1283	622
553	623
3135	624
508	625
1320	626
1340	627
2085	628
1078	629
1955	630
911	631
947	632
2750	633
943	634
2369	635
2937	636
1964	637
1345	638
2398	639
3671	640
949	641
307	642
3742	643
28	644
3733	645
3788	646
3814	647
3929	648
1734	649
3083	650
3317	651
3654	652
3019	653
3897	654
3911	655
994	656
2677	657
2390	658
176	659
2248	660
1643	661
2321	662
1711	663
1949	664
2268	665
1963	666
2859	667
16	668
492	669
25	670
2706	671
2580	672
3512	673
1171	674
3061	675
2206	676
3081	677
2455	678
2454	679
3018	680
1350	681
2357	682
342	683
357	684
1673	685
587	686
3949	687
1380	688
3067	689
1264	690
955	691
3062	692
3868	693
3536	694
2312	695
539	696
2243	697
3916	698
3178	699
3608	700
3104	701
2006	702
2470	703
112	704
1292	705
1226	706
353	707
70	708
441	709
2144	710
2542	711
3386	712
62	713
1777	714
6	715
428	716
1957	717
2302	718
2109	719
3328	720
198	721
628	722
1834	723
3176	724
288	725
2745	726
1185	727
1295	728
272	729
3107	730
2193	731
367	732
3548	733
965	734
1060	735
2413	736
2926	737
104	738
344	739
2644	740
2761	741
2394	742
3543	743
1378	744
322	745
1927	746
1178	747
2694	748
3409	749
2013	750
2946	751
556	752
3358	753
2788	754
1805	755
1674	756
2108	757
2125	758
2022	759
21	760
3052	761
231	762
2273	763
1645	764
3623	765
3624	766
3007	767
3793	768
73	769
1873	770
3100	771
3271	772
1131	773
373	774
2278	775
3910	776
3948	777
1047	778
2023	779
3082	780
2826	781
934	782
3060	783
2003	784
3524	785
1189	786
2313	787
1263	788
2919	789
1348	790
2921	791
950	792
2971	793
2731	794
1227	795
3468	796
1088	797
1569	798
454	799
2167	800
2985	801
2117	802
1883	803
41	804
1476	805
1649	806
2351	807
2732	808
785	809
2100	810
3301	811
1914	812
1918	813
163	814
1754	815
3252	816
1466	817
1092	818
3819	819
3450	820
1446	821
348	822
3629	823
3244	824
3089	825
3844	826
125	827
535	828
2070	829
3134	830
1209	831
3087	832
2726	833
2301	834
247	835
52	836
141	837
1566	838
1343	839
3783	840
431	841
3360	842
1245	843
2431	844
1289	845
446	846
1286	847
2872	848
1042	849
932	850
3735	851
3634	852
2764	853
339	854
2819	855
3267	856
1361	857
1147	858
3741	859
2065	860
1722	861
3703	862
3681	863
3702	864
3639	865
2670	866
2360	867
3635	868
2134	869
2401	870
3638	871
3699	872
2641	873
543	874
2936	875
180	876
2202	877
3683	878
3801	879
3763	880
3871	881
3836	882
524	883
3535	884
1485	885
24	886
253	887
3789	888
1093	889
1205	890
3633	891
736	892
805	893
3730	894
2478	895
3755	896
1061	897
1120	898
3668	899
3676	900
2976	901
1552	902
3785	903
3798	904
3129	905
3341	906
2130	907
216	908
2145	909
3185	910
1594	911
788	912
1049	913
2141	914
2112	915
3675	916
3298	917
1931	918
2124	919
3873	920
3189	921
3704	922
3740	923
3952	924
3342	925
3893	926
3752	927
3745	928
262	929
3809	930
